datetime,season,workingday,weather,temp,humidity,windspeed,count,company_id
'2012-06-17 04:00:00','2','0',Nice,22.14,64,60.032,18,387
'2012-06-17 05:00:00','2','0',Nice,22.14,68,89.981,17,442
'2012-06-17 06:00:00','2','0',Nice,21.32,72,70.015,23,387
'2012-06-17 07:00:00','2','0',Nice,21.32,72,60.032,48,402
'2012-06-17 08:00:00','2','0',Nice,22.96,68,169.979,119,58
'2012-06-17 09:00:00','2','0',Nice,22.96,68,110.014,274,387
'2012-06-17 10:00:00','2','0',Nice,23.78,64,0.0,436,54
'2012-06-17 11:00:00','2','0',Nice,25.42,57,70.015,546,387
'2012-06-17 12:00:00','2','0',Nice,25.42,57,0.0,615,387
'2012-06-17 13:00:00','2','0',Nice,26.24,53,110.014,614,353
'2012-06-17 14:00:00','2','0',Nice,26.24,53,0.0,582,353
'2012-06-17 15:00:00','2','0',Nice,27.06,50,150.013,463,402
'2012-06-17 16:00:00','2','0',Nice,27.06,54,199.995,580,3
'2012-06-17 17:00:00','2','0',Nice,26.24,57,150.013,593,352
'2012-06-17 18:00:00','2','0',Nice,26.24,53,12.998,513,442
'2012-06-17 19:00:00','2','0',Nice,26.24,53,110.014,390,356
'2012-06-17 20:00:00','2','0',Nice,25.42,57,12.998,302,387
'2012-06-17 21:00:00','2','0',Nice,25.42,57,12.998,246,54
'2012-06-17 22:00:00','2','0',Nice,24.6,60,12.998,153,151
'2012-06-17 23:00:00','2','0',Nice,23.78,64,12.998,108,58
'2012-06-18 00:00:00','2','1',Nice,22.96,73,169.979,40,60
'2012-06-18 01:00:00','2','1',Nice,22.14,77,150.013,14,352
'2012-06-18 02:00:00','2','1',Nice,22.14,77,150.013,9,352
'2012-06-18 03:00:00','2','1',Cloudy,21.32,83,150.013,4,54
'2012-06-18 04:00:00','2','1',Cloudy,22.14,77,12.998,9,387
'2012-06-18 05:00:00','2','1',Light rain,21.32,83,89.981,23,425
'2012-06-18 06:00:00','2','1',Light rain,21.32,88,89.981,37,431
'2012-06-18 07:00:00','2','1',Light rain,21.32,94,150.013,145,431
'2012-06-18 08:00:00','2','1',Cloudy,22.14,83,12.998,474,387
'2012-06-18 09:00:00','2','1',Cloudy,22.14,83,150.013,250,431
'2012-06-18 10:00:00','2','1',Light rain,22.14,88,70.015,91,352
'2012-06-18 11:00:00','2','1',Cloudy,22.14,88,110.014,121,228
'2012-06-18 12:00:00','2','1',Light rain,22.96,78,89.981,168,58
'2012-06-18 13:00:00','2','1',Cloudy,23.78,73,89.981,225,436
'2012-06-18 14:00:00','2','1',Cloudy,23.78,68,12.998,219,352
'2012-06-18 15:00:00','2','1',Cloudy,24.6,69,12.998,237,402
'2012-06-18 16:00:00','2','1',Cloudy,24.6,73,12.998,332,130
'2012-06-18 17:00:00','2','1',Cloudy,24.6,73,12.998,723,436
'2012-06-18 18:00:00','2','1',Cloudy,25.42,69,110.014,642,252
'2012-06-18 19:00:00','2','1',Cloudy,25.42,73,60.032,463,252
'2012-06-18 20:00:00','2','1',Cloudy,25.42,73,89.981,362,353
'2012-06-18 21:00:00','2','1',Cloudy,25.42,73,70.015,273,352
'2012-06-18 22:00:00','2','1',Cloudy,25.42,73,110.014,164,436
'2012-06-18 23:00:00','2','1',Light rain,24.6,78,12.998,74,353
'2012-06-19 00:00:00','2','1',Cloudy,24.6,78,110.014,35,3
'2012-06-19 01:00:00','2','1',Cloudy,24.6,78,110.014,14,356
'2012-06-19 02:00:00','2','1',Cloudy,24.6,78,89.981,15,352
'2012-06-19 03:00:00','2','1',Cloudy,24.6,78,70.015,8,252
'2012-06-19 04:00:00','2','1',Cloudy,24.6,78,89.981,10,352
'2012-06-19 05:00:00','2','1',Cloudy,24.6,78,12.998,37,58
'2012-06-19 06:00:00','2','1',Cloudy,24.6,78,70.015,161,402
'2012-06-19 07:00:00','2','1',Cloudy,24.6,78,89.981,480,436
'2012-06-19 08:00:00','2','1',Cloudy,24.6,78,110.014,673,436
'2012-06-19 09:00:00','2','1',Nice,26.24,73,60.032,328,387
'2012-06-19 10:00:00','2','1',Nice,26.24,73,60.032,180,356
'2012-06-19 11:00:00','2','1',Nice,27.06,69,89.981,230,431
'2012-06-19 12:00:00','2','1',Nice,28.7,65,60.032,292,387
'2012-06-19 13:00:00','2','1',Nice,30.34,58,89.981,272,387
'2012-06-19 14:00:00','2','1',Nice,31.16,58,70.015,227,54
'2012-06-19 15:00:00','2','1',Nice,31.98,59,110.014,259,58
'2012-06-19 16:00:00','2','1',Nice,32.8,55,150.013,334,252
'2012-06-19 17:00:00','2','1',Nice,32.8,55,12.998,811,431
'2012-06-19 18:00:00','2','1',Nice,32.8,55,110.014,795,352
'2012-06-19 19:00:00','2','1',Nice,32.8,59,150.013,514,60
'2012-06-19 20:00:00','2','1',Nice,32.8,55,169.979,458,387
'2012-06-19 21:00:00','2','1',Nice,31.16,62,110.014,276,356
'2012-06-19 22:00:00','2','1',Nice,29.52,79,60.032,291,228
'2012-06-19 23:00:00','2','1',Nice,29.52,79,89.981,125,58
'2012-07-01 00:00:00','3','0',Nice,31.16,66,0.0,149,402
'2012-07-01 01:00:00','3','0',Nice,30.34,70,89.981,93,436
'2012-07-01 02:00:00','3','0',Nice,29.52,74,60.032,90,58
'2012-07-01 03:00:00','3','0',Nice,29.52,84,89.981,33,387
'2012-07-01 04:00:00','3','0',Nice,28.7,79,12.998,4,431
'2012-07-01 05:00:00','3','0',Nice,27.88,79,70.015,10,387
'2012-07-01 06:00:00','3','0',Nice,28.7,79,60.032,27,352
'2012-07-01 07:00:00','3','0',Nice,30.34,70,0.0,50,353
'2012-07-01 08:00:00','3','0',Nice,31.98,62,70.015,142,425
'2012-07-01 09:00:00','3','0',Nice,33.62,56,0.0,219,431
'2012-07-01 10:00:00','3','0',Nice,35.26,44,199.995,366,60
'2012-07-01 11:00:00','3','0',Nice,36.08,39,150.013,377,352
'2012-07-01 12:00:00','3','0',Nice,36.9,37,150.013,433,58
'2012-07-01 13:00:00','3','0',Nice,37.72,33,169.979,420,442
'2012-07-01 14:00:00','3','0',Nice,37.72,33,169.979,444,252
'2012-07-01 15:00:00','3','0',Nice,36.9,37,190.012,345,352
'2012-07-01 16:00:00','3','0',Nice,37.72,33,199.995,313,387
'2012-07-01 17:00:00','3','0',Nice,37.72,26,199.995,413,387
'2012-07-01 18:00:00','3','0',Nice,36.08,32,239.994,370,352
'2012-07-01 19:00:00','3','0',Nice,34.44,39,89.981,382,436
'2012-07-01 20:00:00','3','0',Nice,34.44,39,89.981,332,58
'2012-07-01 21:00:00','3','0',Nice,34.44,39,89.981,258,352
'2012-07-01 22:00:00','3','0',Nice,33.62,43,89.981,151,352
'2012-07-01 23:00:00','3','0',Light rain,31.98,52,110.014,110,387
'2012-07-02 00:00:00','3','1',Cloudy,31.16,58,150.013,43,58
'2012-07-02 01:00:00','3','1',Cloudy,31.16,58,12.998,17,352
'2012-07-02 02:00:00','3','1',Cloudy,30.34,51,169.979,15,58
'2012-07-02 03:00:00','3','1',Cloudy,29.52,54,279.993,5,58
'2012-07-02 04:00:00','3','1',Cloudy,29.52,54,199.995,12,252
'2012-07-02 05:00:00','3','1',Cloudy,29.52,51,0.0,40,387
'2012-07-02 06:00:00','3','1',Nice,28.7,58,70.015,136,228
'2012-07-02 07:00:00','3','1',Nice,30.34,51,70.015,398,130
'2012-07-02 08:00:00','3','1',Nice,31.16,52,12.998,568,387
'2012-07-02 09:00:00','3','1',Nice,31.98,46,169.979,295,58
'2012-07-02 10:00:00','3','1',Nice,32.8,43,169.979,174,442
'2012-07-02 11:00:00','3','1',Nice,34.44,28,199.995,201,130
'2012-07-02 12:00:00','3','1',Nice,34.44,32,12.998,257,252
'2012-07-02 13:00:00','3','1',Nice,35.26,34,150.013,236,352
'2012-07-02 14:00:00','3','1',Nice,35.26,34,150.013,230,387
'2012-07-02 15:00:00','3','1',Nice,34.44,36,12.998,234,352
'2012-07-02 16:00:00','3','1',Nice,34.44,36,190.012,365,151
'2012-07-02 17:00:00','3','1',Nice,34.44,32,89.981,747,402
'2012-07-02 18:00:00','3','1',Nice,34.44,32,110.014,730,431
'2012-07-02 19:00:00','3','1',Nice,31.98,43,89.981,581,352
'2012-07-02 20:00:00','3','1',Nice,31.98,43,89.981,395,58
'2012-07-02 21:00:00','3','1',Nice,31.16,45,89.981,258,58
'2012-07-02 22:00:00','3','1',Nice,30.34,51,110.014,188,431
'2012-07-02 23:00:00','3','1',Nice,30.34,51,70.015,102,402
'2012-07-03 00:00:00','3','1',Nice,29.52,54,0.0,53,387
'2012-07-03 01:00:00','3','1',Nice,29.52,58,0.0,14,352
'2012-07-03 02:00:00','3','1',Nice,29.52,58,0.0,10,58
'2012-07-03 03:00:00','3','1',Nice,28.7,65,89.981,2,228
'2012-07-03 04:00:00','3','1',Nice,27.88,65,70.015,6,352
'2012-07-03 05:00:00','3','1',Nice,28.7,61,0.0,35,54
'2012-07-03 06:00:00','3','1',Nice,28.7,65,89.981,154,431
'2012-07-03 07:00:00','3','1',Nice,30.34,58,0.0,483,402
'2012-07-03 08:00:00','3','1',Nice,30.34,62,60.032,646,431
'2012-07-03 09:00:00','3','1',Nice,32.8,49,110.014,272,352
'2012-07-03 10:00:00','3','1',Nice,33.62,43,150.013,209,387
'2012-07-03 11:00:00','3','1',Nice,35.26,34,12.998,217,387
'2012-07-03 12:00:00','3','1',Nice,36.08,28,12.998,272,387
'2012-07-03 13:00:00','3','1',Nice,36.9,25,89.981,283,3
'2012-07-03 14:00:00','3','1',Nice,36.9,25,12.998,310,402
'2012-07-03 15:00:00','3','1',Cloudy,36.9,24,0.0,401,431
'2012-07-03 16:00:00','3','1',Cloudy,36.9,24,12.998,527,151
'2012-07-03 17:00:00','3','1',Cloudy,35.26,30,110.014,722,387
'2012-07-03 18:00:00','3','1',Cloudy,35.26,30,0.0,627,387
'2012-07-03 19:00:00','3','1',Cloudy,34.44,36,89.981,497,151
'2012-07-03 20:00:00','3','1',Light rain,31.16,55,329.975,376,352
'2012-07-03 21:00:00','3','1',Cloudy,28.7,70,190.012,196,151
'2012-07-03 22:00:00','3','1',Nice,27.88,79,12.998,177,252
'2012-07-03 23:00:00','3','1',Nice,27.06,83,0.0,171,387
'2012-07-04 00:00:00','3','0',Nice,27.88,79,60.032,159,252
'2012-07-04 01:00:00','3','0',Nice,27.88,74,0.0,123,402
'2012-07-04 02:00:00','3','0',Nice,27.06,83,89.981,93,352
'2012-07-04 03:00:00','3','0',Nice,27.88,74,12.998,32,442
'2012-07-04 04:00:00','3','0',Nice,27.88,69,169.979,16,58
'2012-07-04 05:00:00','3','0',Nice,27.06,69,0.0,19,431
'2012-07-04 06:00:00','3','0',Nice,27.06,69,0.0,32,436
'2012-07-04 07:00:00','3','0',Nice,27.88,65,0.0,72,151
'2012-07-04 08:00:00','3','0',Nice,28.7,61,70.015,153,352
'2012-07-04 09:00:00','3','0',Nice,31.16,52,0.0,293,54
'2012-07-04 10:00:00','3','0',Nice,32.8,46,0.0,447,387
'2012-07-04 11:00:00','3','0',Nice,33.62,46,89.981,485,58
'2012-07-04 12:00:00','3','0',Nice,35.26,41,150.013,494,442
'2012-07-04 13:00:00','3','0',Nice,36.9,35,0.0,499,252
'2012-07-04 14:00:00','3','0',Nice,36.9,37,110.014,547,387
'2012-07-04 15:00:00','3','0',Nice,37.72,35,199.995,454,352
'2012-07-04 16:00:00','3','0',Nice,37.72,35,169.979,389,252
'2012-07-04 17:00:00','3','0',Nice,37.72,35,199.995,414,352
'2012-07-04 18:00:00','3','0',Nice,36.9,42,12.998,430,3
'2012-07-04 19:00:00','3','0',Nice,35.26,47,150.013,432,352
'2012-07-04 20:00:00','3','0',Nice,35.26,47,150.013,551,431
'2012-07-04 21:00:00','3','0',Nice,34.44,53,89.981,584,387
'2012-07-04 22:00:00','3','0',Nice,33.62,56,150.013,502,352
'2012-07-04 23:00:00','3','0',Cloudy,31.98,43,60.032,183,387
'2012-07-05 00:00:00','3','1',Nice,30.34,51,70.015,88,402
'2012-07-05 01:00:00','3','1',Nice,30.34,51,190.012,30,228
'2012-07-05 02:00:00','3','1',Nice,30.34,51,0.0,18,356
'2012-07-05 03:00:00','3','1',Nice,29.52,54,12.998,7,352
'2012-07-05 04:00:00','3','1',Nice,29.52,58,0.0,7,356
'2012-07-05 05:00:00','3','1',Nice,29.52,62,0.0,29,387
'2012-07-05 06:00:00','3','1',Nice,29.52,58,0.0,133,252
'2012-07-05 07:00:00','3','1',Nice,31.16,55,0.0,343,431
'2012-07-05 08:00:00','3','1',Nice,32.8,49,89.981,550,58
'2012-07-05 09:00:00','3','1',Nice,34.44,49,199.995,293,356
'2012-07-05 10:00:00','3','1',Nice,35.26,44,239.994,186,425
'2012-07-05 11:00:00','3','1',Nice,36.9,35,199.995,244,58
'2012-07-05 12:00:00','3','1',Nice,36.9,35,239.994,276,58
'2012-07-05 13:00:00','3','1',Nice,37.72,33,150.013,310,431
'2012-07-05 14:00:00','3','1',Nice,37.72,33,220.028,241,58
'2012-07-05 15:00:00','3','1',Nice,37.72,33,239.994,254,442
'2012-07-05 16:00:00','3','1',Nice,37.72,33,169.979,433,387
'2012-07-05 17:00:00','3','1',Nice,37.72,35,110.014,689,387
'2012-07-05 18:00:00','3','1',Cloudy,36.9,39,220.028,607,436
'2012-07-05 19:00:00','3','1',Cloudy,36.08,39,169.979,503,352
'2012-07-05 20:00:00','3','1',Cloudy,35.26,41,150.013,321,352
'2012-07-05 21:00:00','3','1',Nice,34.44,47,12.998,323,387
'2012-07-05 22:00:00','3','1',Nice,33.62,59,89.981,225,352
'2012-07-05 23:00:00','3','1',Nice,32.8,55,110.014,131,387
'2012-07-06 00:00:00','3','1',Nice,31.98,62,89.981,102,436
'2012-07-06 01:00:00','3','1',Nice,31.98,55,150.013,29,54
'2012-07-06 02:00:00','3','1',Nice,31.16,62,89.981,17,425
'2012-07-06 03:00:00','3','1',Cloudy,30.34,70,12.998,7,151
'2012-07-06 04:00:00','3','1',Nice,30.34,66,150.013,6,151
'2012-07-06 05:00:00','3','1',Nice,30.34,66,12.998,35,425
'2012-07-06 06:00:00','3','1',Nice,30.34,66,12.998,131,352
'2012-07-06 07:00:00','3','1',Nice,31.98,46,89.981,353,431
'2012-07-06 08:00:00','3','1',Nice,32.8,41,110.014,585,352
'2012-07-06 09:00:00','3','1',Nice,33.62,36,89.981,304,356
'2012-07-06 10:00:00','3','1',Nice,35.26,30,0.0,210,58
'2012-07-06 11:00:00','3','1',Nice,34.44,32,60.032,233,352
'2012-07-06 12:00:00','3','1',Nice,36.08,28,70.015,331,387
'2012-07-06 13:00:00','3','1',Nice,36.9,27,70.015,293,387
'2012-07-06 14:00:00','3','1',Nice,36.9,31,110.014,275,228
'2012-07-06 15:00:00','3','1',Nice,37.72,29,12.998,285,352
'2012-07-06 16:00:00','3','1',Nice,37.72,29,70.015,369,58
'2012-07-06 17:00:00','3','1',Nice,37.72,29,0.0,576,54
'2012-07-06 18:00:00','3','1',Nice,36.9,33,169.979,560,58
'2012-07-06 19:00:00','3','1',Nice,36.08,35,150.013,418,442
'2012-07-06 20:00:00','3','1',Nice,35.26,39,70.015,336,356
'2012-07-06 21:00:00','3','1',Nice,33.62,52,89.981,300,352
'2012-07-06 22:00:00','3','1',Nice,32.8,55,12.998,288,352
'2012-07-06 23:00:00','3','1',Nice,32.8,63,70.015,164,58
'2012-07-07 00:00:00','3','0',Nice,31.98,66,89.981,150,442
'2012-07-07 01:00:00','3','0',Nice,31.16,70,110.014,71,442
'2012-07-07 02:00:00','3','0',Nice,31.16,72,110.014,58,431
'2012-07-07 03:00:00','3','0',Nice,30.34,74,89.981,31,356
'2012-07-07 04:00:00','3','0',Nice,30.34,74,110.014,16,58
'2012-07-07 05:00:00','3','0',Nice,30.34,74,12.998,14,442
'2012-07-07 06:00:00','3','0',Nice,30.34,74,70.015,31,58
'2012-07-07 07:00:00','3','0',Nice,31.98,66,70.015,71,402
'2012-07-07 08:00:00','3','0',Nice,33.62,63,12.998,152,442
'2012-07-07 09:00:00','3','0',Nice,34.44,59,110.014,256,151
'2012-07-07 10:00:00','3','0',Nice,37.72,37,150.013,325,431
'2012-07-07 11:00:00','3','0',Nice,38.54,38,12.998,367,252
'2012-07-07 12:00:00','3','0',Nice,39.36,31,239.994,342,54
'2012-07-07 13:00:00','3','0',Cloudy,39.36,31,169.979,360,58
'2012-07-07 14:00:00','3','0',Cloudy,39.36,30,89.981,308,442
'2012-07-07 15:00:00','3','0',Nice,39.36,26,0.0,306,442
'2012-07-07 16:00:00','3','0',Nice,41.0,19,110.014,294,58
'2012-07-07 17:00:00','3','0',Nice,39.36,26,89.981,279,402
'2012-07-07 18:00:00','3','0',Nice,38.54,29,60.032,277,3
'2012-07-07 19:00:00','3','0',Nice,37.72,33,89.981,287,387
'2012-07-07 20:00:00','3','0',Nice,36.9,37,110.014,276,58
'2012-07-07 21:00:00','3','0',Nice,36.08,37,12.998,201,58
'2012-07-07 22:00:00','3','0',Nice,34.44,59,12.998,220,352
'2012-07-07 23:00:00','3','0',Nice,34.44,56,110.014,148,442
'2012-07-08 00:00:00','3','0',Nice,33.62,56,89.981,147,425
'2012-07-08 01:00:00','3','0',Nice,33.62,56,70.015,124,431
'2012-07-08 02:00:00','3','0',Nice,33.62,52,70.015,70,352
'2012-07-08 03:00:00','3','0',Nice,32.8,59,70.015,35,431
'2012-07-08 04:00:00','3','0',Nice,31.98,66,70.015,13,353
'2012-07-08 05:00:00','3','0',Nice,31.98,62,0.0,6,228
'2012-07-08 06:00:00','3','0',Nice,31.98,70,89.981,21,425
'2012-07-08 07:00:00','3','0',Nice,32.8,66,0.0,52,130
'2012-07-08 08:00:00','3','0',Nice,34.44,53,89.981,130,387
'2012-07-08 09:00:00','3','0',Nice,35.26,50,70.015,242,425
'2012-07-08 10:00:00','3','0',Nice,36.9,45,0.0,319,151
'2012-07-08 11:00:00','3','0',Nice,37.72,42,199.995,389,54
'2012-07-08 12:00:00','3','0',Nice,37.72,42,12.998,376,58
'2012-07-08 13:00:00','3','0',Nice,38.54,38,169.979,337,356
'2012-07-08 14:00:00','3','0',Nice,39.36,36,110.014,312,352
'2012-07-08 15:00:00','3','0',Light rain,37.72,42,190.012,298,58
'2012-07-08 16:00:00','3','0',Cloudy,32.8,66,150.013,291,356
'2012-07-08 17:00:00','3','0',Nice,31.98,59,0.0,270,352
'2012-07-08 18:00:00','3','0',Nice,31.98,62,70.015,253,442
'2012-07-08 19:00:00','3','0',Nice,31.98,62,110.014,250,356
'2012-07-08 20:00:00','3','0',Nice,31.16,70,60.032,285,402
'2012-07-08 21:00:00','3','0',Nice,31.16,70,89.981,207,252
'2012-07-08 22:00:00','3','0',Light rain,30.34,70,60.032,122,58
'2012-07-08 23:00:00','3','0',Light rain,27.88,83,60.032,123,352
'2012-07-09 00:00:00','3','1',Cloudy,27.88,89,60.032,39,431
'2012-07-09 01:00:00','3','1',Light rain,28.7,89,70.015,18,431
'2012-07-09 02:00:00','3','1',Light rain,28.7,89,12.998,5,58
'2012-07-09 03:00:00','3','1',Light rain,28.7,89,12.998,5,387
'2012-07-09 04:00:00','3','1',Light rain,27.06,89,260.027,2,252
'2012-07-09 05:00:00','3','1',Cloudy,27.06,83,150.013,28,352
'2012-07-09 06:00:00','3','1',Light rain,26.24,89,169.979,92,353
'2012-07-09 07:00:00','3','1',Light rain,27.06,83,150.013,230,303
'2012-07-09 08:00:00','3','1',Cloudy,27.06,83,110.014,455,352
'2012-07-09 09:00:00','3','1',Cloudy,27.06,83,110.014,363,58
'2012-07-09 10:00:00','3','1',Cloudy,27.06,83,12.998,175,3
'2012-07-09 11:00:00','3','1',Cloudy,29.52,62,89.981,216,54
'2012-07-09 12:00:00','3','1',Cloudy,30.34,58,89.981,266,436
'2012-07-09 13:00:00','3','1',Cloudy,31.16,55,169.979,255,352
'2012-07-09 14:00:00','3','1',Cloudy,30.34,55,169.979,242,54
'2012-07-09 15:00:00','3','1',Cloudy,31.16,45,150.013,280,442
'2012-07-09 16:00:00','3','1',Nice,31.98,40,190.012,413,252
'2012-07-09 17:00:00','3','1',Nice,31.98,40,110.014,849,352
'2012-07-09 18:00:00','3','1',Nice,31.16,48,89.981,872,352
'2012-07-09 19:00:00','3','1',Nice,30.34,55,110.014,631,54
'2012-07-09 20:00:00','3','1',Cloudy,30.34,55,70.015,447,402
'2012-07-09 21:00:00','3','1',Cloudy,30.34,55,60.032,331,228
'2012-07-09 22:00:00','3','1',Cloudy,29.52,58,70.015,224,58
'2012-07-09 23:00:00','3','1',Cloudy,28.7,65,70.015,131,387
'2012-07-10 00:00:00','3','1',Nice,28.7,70,60.032,69,352
'2012-07-10 01:00:00','3','1',Nice,28.7,74,89.981,15,58
'2012-07-10 02:00:00','3','1',Nice,28.7,74,89.981,16,352
'2012-07-10 03:00:00','3','1',Nice,27.88,79,0.0,3,352
'2012-07-10 04:00:00','3','1',Nice,27.88,79,89.981,4,60
'2012-07-10 05:00:00','3','1',Nice,27.06,83,89.981,42,58
'2012-07-10 06:00:00','3','1',Cloudy,27.88,79,70.015,187,442
'2012-07-10 07:00:00','3','1',Cloudy,28.7,74,70.015,520,352
'2012-07-10 08:00:00','3','1',Nice,29.52,74,89.981,649,303
'2012-07-10 09:00:00','3','1',Nice,30.34,66,89.981,331,353
'2012-07-10 10:00:00','3','1',Nice,31.16,62,12.998,190,54
'2012-07-10 11:00:00','3','1',Nice,32.8,46,12.998,249,442
'2012-07-10 12:00:00','3','1',Nice,32.8,41,89.981,272,387
'2012-07-10 13:00:00','3','1',Nice,33.62,38,12.998,280,352
'2012-07-10 14:00:00','3','1',Nice,33.62,38,110.014,242,442
'2012-07-10 15:00:00','3','1',Nice,32.8,41,150.013,265,352
'2012-07-10 16:00:00','3','1',Nice,32.8,43,150.013,435,352
'2012-07-10 17:00:00','3','1',Nice,31.98,49,12.998,872,228
'2012-07-10 18:00:00','3','1',Light rain,28.7,74,150.013,819,60
'2012-07-10 19:00:00','3','1',Light rain,28.7,74,150.013,414,356
'2012-07-10 20:00:00','3','1',Light rain,26.24,83,150.013,84,352
'2012-07-10 21:00:00','3','1',Light rain,26.24,89,70.015,90,54
'2012-07-10 22:00:00','3','1',Cloudy,26.24,83,89.981,139,58
'2012-07-10 23:00:00','3','1',Cloudy,26.24,89,70.015,103,352
'2012-07-11 00:00:00','3','1',Cloudy,27.06,83,89.981,44,387
'2012-07-11 01:00:00','3','1',Nice,26.24,89,0.0,14,387
'2012-07-11 02:00:00','3','1',Nice,26.24,89,0.0,5,353
'2012-07-11 03:00:00','3','1',Nice,26.24,89,89.981,5,431
'2012-07-11 04:00:00','3','1',Nice,26.24,89,89.981,7,3
'2012-07-11 05:00:00','3','1',Nice,26.24,89,0.0,41,353
'2012-07-11 06:00:00','3','1',Nice,26.24,89,89.981,185,228
'2012-07-11 07:00:00','3','1',Cloudy,27.06,83,70.015,497,353
'2012-07-11 08:00:00','3','1',Cloudy,27.88,79,110.014,674,352
'2012-07-11 09:00:00','3','1',Cloudy,28.7,74,89.981,328,387
'2012-07-11 10:00:00','3','1',Cloudy,29.52,62,89.981,195,353
'2012-07-11 11:00:00','3','1',Cloudy,31.16,58,89.981,229,352
'2012-07-11 12:00:00','3','1',Cloudy,31.98,43,0.0,292,58
'2012-07-11 13:00:00','3','1',Cloudy,32.8,42,110.014,273,58
'2012-07-11 14:00:00','3','1',Nice,32.8,41,150.013,241,352
'2012-07-11 15:00:00','3','1',Nice,32.8,41,169.979,276,58
'2012-07-11 16:00:00','3','1',Nice,32.8,38,12.998,411,58
'2012-07-11 17:00:00','3','1',Nice,32.8,31,150.013,830,425
'2012-07-11 18:00:00','3','1',Nice,31.98,38,169.979,814,252
'2012-07-11 19:00:00','3','1',Nice,30.34,48,150.013,633,252
'2012-07-11 20:00:00','3','1',Nice,30.34,51,110.014,483,228
'2012-07-11 21:00:00','3','1',Nice,29.52,58,150.013,391,58
'2012-07-11 22:00:00','3','1',Nice,29.52,58,169.979,244,151
'2012-07-11 23:00:00','3','1',Cloudy,28.7,58,169.979,152,356
'2012-07-12 00:00:00','3','1',Cloudy,27.88,61,0.0,56,431
'2012-07-12 01:00:00','3','1',Cloudy,27.06,61,0.0,21,353
'2012-07-12 02:00:00','3','1',Cloudy,27.06,65,60.032,9,252
'2012-07-12 03:00:00','3','1',Nice,26.24,69,70.015,10,402
'2012-07-12 04:00:00','3','1',Nice,26.24,73,70.015,5,130
'2012-07-12 05:00:00','3','1',Nice,25.42,73,70.015,44,387
'2012-07-12 06:00:00','3','1',Nice,26.24,73,60.032,178,387
'2012-07-12 07:00:00','3','1',Nice,26.24,73,89.981,512,387
'2012-07-12 08:00:00','3','1',Nice,27.88,65,89.981,702,353
'2012-07-12 09:00:00','3','1',Nice,29.52,58,70.015,327,3
'2012-07-12 10:00:00','3','1',Nice,30.34,48,110.014,214,352
'2012-07-12 11:00:00','3','1',Nice,31.16,45,70.015,215,387
'2012-07-12 12:00:00','3','1',Nice,31.98,35,89.981,292,353
'2012-07-12 13:00:00','3','1',Nice,32.8,33,150.013,277,387
'2012-07-12 14:00:00','3','1',Nice,31.98,33,150.013,209,228
'2012-07-12 15:00:00','3','1',Nice,32.8,36,12.998,271,353
'2012-07-12 16:00:00','3','1',Nice,32.8,36,12.998,439,436
'2012-07-12 17:00:00','3','1',Nice,31.16,43,150.013,795,436
'2012-07-12 18:00:00','3','1',Nice,31.16,45,89.981,825,425
'2012-07-12 19:00:00','3','1',Nice,30.34,48,150.013,629,54
'2012-07-12 20:00:00','3','1',Nice,30.34,48,150.013,514,387
'2012-07-12 21:00:00','3','1',Nice,29.52,48,150.013,373,431
'2012-07-12 22:00:00','3','1',Nice,29.52,51,110.014,318,58
'2012-07-12 23:00:00','3','1',Cloudy,28.7,51,150.013,211,58
'2012-07-13 00:00:00','3','1',Cloudy,28.7,54,110.014,95,60
'2012-07-13 01:00:00','3','1',Cloudy,27.88,54,70.015,59,252
'2012-07-13 02:00:00','3','1',Cloudy,27.06,61,60.032,17,436
'2012-07-13 03:00:00','3','1',Cloudy,27.88,61,0.0,9,425
'2012-07-13 04:00:00','3','1',Cloudy,27.06,61,0.0,11,352
'2012-07-13 05:00:00','3','1',Cloudy,27.06,56,60.032,34,352
'2012-07-13 06:00:00','3','1',Cloudy,28.7,54,0.0,127,352
'2012-07-13 07:00:00','3','1',Cloudy,28.7,54,0.0,380,431
'2012-07-13 08:00:00','3','1',Cloudy,28.7,54,0.0,713,58
'2012-07-13 09:00:00','3','1',Cloudy,29.52,51,0.0,414,58
'2012-07-13 10:00:00','3','1',Cloudy,30.34,48,0.0,268,58
'2012-07-13 11:00:00','3','1',Cloudy,31.16,45,89.981,288,3
'2012-07-13 12:00:00','3','1',Cloudy,31.16,40,70.015,379,151
'2012-07-13 13:00:00','3','1',Cloudy,32.8,38,89.981,374,130
'2012-07-13 14:00:00','3','1',Cloudy,32.8,38,0.0,369,387
'2012-07-13 15:00:00','3','1',Cloudy,32.8,36,70.015,353,228
'2012-07-13 16:00:00','3','1',Cloudy,32.8,36,150.013,492,387
'2012-07-13 17:00:00','3','1',Cloudy,32.8,36,110.014,835,352
'2012-07-13 18:00:00','3','1',Nice,31.98,46,12.998,631,425
'2012-07-13 19:00:00','3','1',Nice,30.34,51,110.014,488,431
'2012-07-13 20:00:00','3','1',Nice,30.34,48,89.981,389,58
'2012-07-13 21:00:00','3','1',Nice,29.52,54,0.0,299,442
'2012-07-13 22:00:00','3','1',Nice,30.34,45,0.0,263,352
'2012-07-13 23:00:00','3','1',Cloudy,29.52,45,89.981,212,228
'2012-07-14 00:00:00','3','0',Cloudy,29.52,48,60.032,191,151
'2012-07-14 01:00:00','3','0',Cloudy,28.7,51,70.015,118,3
